date,createdAt,timestamp,context,value
2025-02-25 13:39:14.951000+05:30,1.74047E+12,1.74047E+12,{},426
2025-02-25 13:39:14.940000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:14.790000+05:30,1.74047E+12,1.74047E+12,{},242
2025-02-25 13:39:14.640000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:14.490000+05:30,1.74047E+12,1.74047E+12,{},437
2025-02-25 13:39:14.479000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:14.329000+05:30,1.74047E+12,1.74047E+12,{},274
2025-02-25 13:39:14.179000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:14.029000+05:30,1.74047E+12,1.74047E+12,{},383
2025-02-25 13:39:14.018000+05:30,1.74047E+12,1.74047E+12,{},45
2025-02-25 13:39:13.868000+05:30,1.74047E+12,1.74047E+12,{},186
2025-02-25 13:39:13.718000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:13.568000+05:30,1.74047E+12,1.74047E+12,{},428
2025-02-25 13:39:13.557000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:13.407000+05:30,1.74047E+12,1.74047E+12,{},241
2025-02-25 13:39:13.257000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:13.107000+05:30,1.74047E+12,1.74047E+12,{},287
2025-02-25 13:39:13.096000+05:30,1.74047E+12,1.74047E+12,{},159
2025-02-25 13:39:12.946000+05:30,1.74047E+12,1.74047E+12,{},174
2025-02-25 13:39:12.796000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:12.646000+05:30,1.74047E+12,1.74047E+12,{},358
2025-02-25 13:39:12.635000+05:30,1.74047E+12,1.74047E+12,{},36
2025-02-25 13:39:12.485000+05:30,1.74047E+12,1.74047E+12,{},153
2025-02-25 13:39:12.335000+05:30,1.74047E+12,1.74047E+12,{},241
2025-02-25 13:39:12.185000+05:30,1.74047E+12,1.74047E+12,{},288
2025-02-25 13:39:12.174000+05:30,1.74047E+12,1.74047E+12,{},382
2025-02-25 13:39:12.024000+05:30,1.74047E+12,1.74047E+12,{},113
2025-02-25 13:39:11.874000+05:30,1.74047E+12,1.74047E+12,{},144
2025-02-25 13:39:11.724000+05:30,1.74047E+12,1.74047E+12,{},250
2025-02-25 13:39:11.713000+05:30,1.74047E+12,1.74047E+12,{},365
2025-02-25 13:39:11.563000+05:30,1.74047E+12,1.74047E+12,{},97
2025-02-25 13:39:11.413000+05:30,1.74047E+12,1.74047E+12,{},219
2025-02-25 13:39:11.263000+05:30,1.74047E+12,1.74047E+12,{},219
2025-02-25 13:39:11.252000+05:30,1.74047E+12,1.74047E+12,{},370
2025-02-25 13:39:11.102000+05:30,1.74047E+12,1.74047E+12,{},120
2025-02-25 13:39:10.952000+05:30,1.74047E+12,1.74047E+12,{},300
2025-02-25 13:39:10.802000+05:30,1.74047E+12,1.74047E+12,{},176
2025-02-25 13:39:10.791000+05:30,1.74047E+12,1.74047E+12,{},506
2025-02-25 13:39:10.641000+05:30,1.74047E+12,1.74047E+12,{},38
2025-02-25 13:39:10.491000+05:30,1.74047E+12,1.74047E+12,{},206
2025-02-25 13:39:10.341000+05:30,1.74047E+12,1.74047E+12,{},222
2025-02-25 13:39:10.330000+05:30,1.74047E+12,1.74047E+12,{},342
2025-02-25 13:39:10.180000+05:30,1.74047E+12,1.74047E+12,{},64
2025-02-25 13:39:10.030000+05:30,1.74047E+12,1.74047E+12,{},397
2025-02-25 13:39:09.880000+05:30,1.74047E+12,1.74047E+12,{},128
2025-02-25 13:39:09.869000+05:30,1.74047E+12,1.74047E+12,{},569
2025-02-25 13:39:09.719000+05:30,1.74047E+12,1.74047E+12,{},27
2025-02-25 13:39:09.569000+05:30,1.74047E+12,1.74047E+12,{},252
2025-02-25 13:39:09.419000+05:30,1.74047E+12,1.74047E+12,{},112
2025-02-25 13:39:09.408000+05:30,1.74047E+12,1.74047E+12,{},464
2025-02-25 13:39:09.258000+05:30,1.74047E+12,1.74047E+12,{},13
2025-02-25 13:39:09.108000+05:30,1.74047E+12,1.74047E+12,{},410
2025-02-25 13:39:08.958000+05:30,1.74047E+12,1.74047E+12,{},102
2025-02-25 13:39:08.947000+05:30,1.74047E+12,1.74047E+12,{},565
2025-02-25 13:39:08.797000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:08.647000+05:30,1.74047E+12,1.74047E+12,{},359
2025-02-25 13:39:08.497000+05:30,1.74047E+12,1.74047E+12,{},85
2025-02-25 13:39:08.486000+05:30,1.74047E+12,1.74047E+12,{},592
2025-02-25 13:39:08.336000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:08.186000+05:30,1.74047E+12,1.74047E+12,{},418
2025-02-25 13:39:08.036000+05:30,1.74047E+12,1.74047E+12,{},90
2025-02-25 13:39:08.025000+05:30,1.74047E+12,1.74047E+12,{},533
2025-02-25 13:39:07.875000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:07.725000+05:30,1.74047E+12,1.74047E+12,{},537
2025-02-25 13:39:07.575000+05:30,1.74047E+12,1.74047E+12,{},41
2025-02-25 13:39:07.564000+05:30,1.74047E+12,1.74047E+12,{},705
2025-02-25 13:39:07.414000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:07.264000+05:30,1.74047E+12,1.74047E+12,{},409
2025-02-25 13:39:07.114000+05:30,1.74047E+12,1.74047E+12,{},107
2025-02-25 13:39:07.103000+05:30,1.74047E+12,1.74047E+12,{},551
2025-02-25 13:39:06.953000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:06.803000+05:30,1.74047E+12,1.74047E+12,{},614
